Date,Product ID,Product Name,Category,Sales Channel,Units Sold,Revenue
8/1/2023,PC-4003,Public Charger Pro,Public Chargers,Distributor,1,9000.00
7/1/2023,PC-4002,Public Charger Advanced,Public Chargers,Direct,2,9000.00
7/1/2023,PC-4002,Public Charger Advanced,Public Chargers,Distributor,2,9000.00
7/1/2023,PC-4003,Public Charger Pro,Public Chargers,Direct,1,9000.00
7/1/2023,PC-4003,Public Charger Pro,Public Chargers,Distributor,1,9000.00
6/1/2023,PC-4003,Public Charger Pro,Public Chargers,Direct,1,9000.00
6/1/2023,PC-4003,Public Charger Pro,Public Chargers,Distributor,1,9000.00
1/1/2023,PC-4003,Public Charger Pro,Public Chargers,Direct,1,9000.00
1/1/2023,PC-4003,Public Charger Pro,Public Chargers,Distributor,1,9000.00
12/1/2022,PC-4003,Public Charger Pro,Public Chargers,Direct,1,9000.00
12/1/2022,PC-4003,Public Charger Pro,Public Chargers,Distributor,1,9000.00
11/1/2022,PC-4001,Public Charger Standard,Public Chargers,Direct,5,9000.00
11/1/2022,PC-4001,Public Charger Standard,Public Chargers,Distributor,5,9000.00
11/1/2022,PC-4001,Public Charger Standard,Public Chargers,Distributor,5,9000.00
11/1/2022,PC-4003,Public Charger Pro,Public Chargers,Direct,1,9000.00
11/1/2022,PC-4003,Public Charger Pro,Public Chargers,Distributor,1,9000.00
9/1/2022,PC-4001,Public Charger Standard,Public Chargers,Direct,5,9000.00
9/1/2022,PC-4001,Public Charger Standard,Public Chargers,Distributor,5,9000.00
9/1/2022,PC-4003,Public Charger Pro,Public Chargers,Direct,1,9000.00
9/1/2022,PC-4003,Public Charger Pro,Public Chargers,Distributor,1,9000.00
8/1/2022,PC-4003,Public Charger Pro,Public Chargers,Direct,1,9000.00
8/1/2022,PC-4003,Public Charger Pro,Public Chargers,Distributor,1,9000.00
7/1/2022,PC-4001,Public Charger Standard,Public Chargers,Distributor,5,9000.00
7/1/2022,PC-4002,Public Charger Advanced,Public Chargers,Direct,2,9000.00
7/1/2022,PC-4002,Public Charger Advanced,Public Chargers,Distributor,2,9000.00
7/1/2022,PC-4003,Public Charger Pro,Public Chargers,Direct,1,9000.00
7/1/2022,PC-4003,Public Charger Pro,Public Chargers,Distributor,1,9000.00
5/1/2022,PC-4003,Public Charger Pro,Public Chargers,Direct,1,9000.00
5/1/2022,PC-4003,Public Charger Pro,Public Chargers,Distributor,1,9000.00
4/1/2022,PC-4001,Public Charger Standard,Public Chargers,Distributor,5,9000.00
3/1/2022,PC-4002,Public Charger Advanced,Public Chargers,Direct,2,9000.00
3/1/2022,PC-4002,Public Charger Advanced,Public Chargers,Distributor,2,9000.00
2/1/2022,PC-4001,Public Charger Standard,Public Chargers,Distributor,5,9000.00
1/1/2022,PC-4003,Public Charger Pro,Public Chargers,Direct,1,9000.00
1/1/2022,PC-4003,Public Charger Pro,Public Chargers,Distributor,1,9000.00
12/1/2021,PC-4001,Public Charger Standard,Public Chargers,Distributor,5,9000.00
12/1/2021,PC-4003,Public Charger Pro,Public Chargers,Direct,1,9000.00
12/1/2021,PC-4003,Public Charger Pro,Public Chargers,Distributor,1,9000.00
11/1/2021,PC-4001,Public Charger Standard,Public Chargers,Direct,5,9000.00
11/1/2021,PC-4001,Public Charger Standard,Public Chargers,Distributor,5,9000.00
11/1/2021,PC-4003,Public Charger Pro,Public Chargers,Direct,1,9000.00
11/1/2021,PC-4003,Public Charger Pro,Public Chargers,Distributor,1,9000.00
10/1/2021,PC-4001,Public Charger Standard,Public Chargers,Direct,5,9000.00
10/1/2021,PC-4001,Public Charger Standard,Public Chargers,Direct,5,9000.00
10/1/2021,PC-4001,Public Charger Standard,Public Chargers,Distributor,5,9000.00
10/1/2021,PC-4003,Public Charger Pro,Public Chargers,Direct,1,9000.00
10/1/2021,PC-4003,Public Charger Pro,Public Chargers,Distributor,1,9000.00
9/1/2021,PC-4002,Public Charger Advanced,Public Chargers,Direct,2,9000.00
9/1/2021,PC-4002,Public Charger Advanced,Public Chargers,Distributor,2,9000.00
9/1/2021,PC-4003,Public Charger Pro,Public Chargers,Direct,1,9000.00
9/1/2021,PC-4003,Public Charger Pro,Public Chargers,Distributor,1,9000.00
7/1/2021,PC-4001,Public Charger Standard,Public Chargers,Distributor,5,9000.00
6/1/2021,PC-4002,Public Charger Advanced,Public Chargers,Direct,2,9000.00
6/1/2021,PC-4002,Public Charger Advanced,Public Chargers,Distributor,2,9000.00
5/1/2021,PC-4002,Public Charger Advanced,Public Chargers,Direct,2,9000.00
5/1/2021,PC-4002,Public Charger Advanced,Public Chargers,Distributor,2,9000.00
4/1/2021,PC-4002,Public Charger Advanced,Public Chargers,Direct,2,9000.00
4/1/2021,PC-4002,Public Charger Advanced,Public Chargers,Distributor,2,9000.00
3/1/2021,PC-4002,Public Charger Advanced,Public Chargers,Direct,2,9000.00
3/1/2021,PC-4002,Public Charger Advanced,Public Chargers,Distributor,2,9000.00
1/1/2024,HC-1001,Home Charger Basic,Home Chargers,Direct,22,8800.00
8/1/2022,HC-1001,Home Charger Basic,Home Chargers,Direct,22,8800.00
4/1/2022,HC-1001,Home Charger Basic,Home Chargers,Direct,22,8800.00
3/1/2022,HC-1001,Home Charger Basic,Home Chargers,Retail,22,8800.00
1/1/2022,HC-1001,Home Charger Basic,Home Chargers,Direct,22,8800.00
7/1/2021,HC-1001,Home Charger Basic,Home Chargers,Direct,22,8800.00
2/1/2024,HC-1002,Home Charger Plus,Home Chargers,Retail,17,8500.00
5/1/2023,HC-1002,Home Charger Plus,Home Chargers,Retail,17,8500.00
4/1/2023,HC-1002,Home Charger Plus,Home Chargers,Distributor,17,8500.00
4/1/2023,HC-1002,Home Charger Plus,Home Chargers,Retail,17,8500.00
11/1/2022,HC-1002,Home Charger Plus,Home Chargers,Direct,17,8500.00
10/1/2022,HC-1002,Home Charger Plus,Home Chargers,Direct,17,8500.00
9/1/2022,HC-1002,Home Charger Plus,Home Chargers,Direct,17,8500.00
9/1/2022,HC-1002,Home Charger Plus,Home Chargers,Distributor,17,8500.00
5/1/2022,HC-1002,Home Charger Plus,Home Chargers,Retail,17,8500.00
8/1/2021,HC-1002,Home Charger Plus,Home Chargers,Direct,17,8500.00
7/1/2021,HC-1002,Home Charger Plus,Home Chargers,Distributor,17,8500.00
4/1/2021,HC-1002,Home Charger Plus,Home Chargers,Retail,17,8500.00
3/1/2021,HC-1002,Home Charger Plus,Home Chargers,Retail,17,8500.00
3/1/2024,HC-1003,Home Charger Premium,Home Chargers,Distributor,14,8400.00
10/1/2023,HC-1001,Home Charger Basic,Home Chargers,Direct,21,8400.00
8/1/2023,HC-1001,Home Charger Basic,Home Chargers,Direct,21,8400.00
6/1/2023,HC-1001,Home Charger Basic,Home Chargers,Retail,21,8400.00
4/1/2023,HC-1001,Home Charger Basic,Home Chargers,Direct,21,8400.00
4/1/2023,HC-1001,Home Charger Basic,Home Chargers,Retail,21,8400.00
4/1/2023,HC-1003,Home Charger Premium,Home Chargers,Retail,14,8400.00
3/1/2023,HC-1001,Home Charger Basic,Home Chargers,Distributor,21,8400.00
12/1/2022,HC-1001,Home Charger Basic,Home Chargers,Direct,21,8400.00
11/1/2022,HC-1001,Home Charger Basic,Home Chargers,Distributor,21,8400.00
10/1/2022,HC-1003,Home Charger Premium,Home Chargers,Retail,14,8400.00
6/1/2022,HC-1003,Home Charger Premium,Home Chargers,Distributor,14,8400.00
6/1/2022,HC-1003,Home Charger Premium,Home Chargers,Retail,14,8400.00
3/1/2022,HC-1003,Home Charger Premium,Home Chargers,Retail,14,8400.00
1/1/2022,HC-1001,Home Charger Basic,Home Chargers,Direct,21,8400.00
1/1/2022,HC-1001,Home Charger Basic,Home Chargers,Retail,21,8400.00
10/1/2021,HC-1001,Home Charger Basic,Home Chargers,Direct,21,8400.00
10/1/2021,HC-1003,Home Charger Premium,Home Chargers,Direct,14,8400.00
9/1/2021,HC-1001,Home Charger Basic,Home Chargers,Distributor,21,8400.00
2/1/2021,HC-1001,Home Charger Basic,Home Chargers,Direct,21,8400.00
2/1/2021,HC-1001,Home Charger Basic,Home Chargers,Direct,21,8400.00
2/1/2021,HC-1003,Home Charger Premium,Home Chargers,Retail,14,8400.00
1/1/2021,HC-1001,Home Charger Basic,Home Chargers,Distributor,21,8400.00
6/1/2024,HC-1001,Home Charger Basic,Home Chargers,Direct,20,8000.00
6/1/2024,HC-1001,Home Charger Basic,Home Chargers,Distributor,20,8000.00
6/1/2024,HC-1001,Home Charger Basic,Home Chargers,Retail,20,8000.00
5/1/2024,HC-1001,Home Charger Basic,Home Chargers,Distributor,20,8000.00
5/1/2024,HC-1001,Home Charger Basic,Home Chargers,Distributor,20,8000.00
5/1/2024,HC-1002,Home Charger Plus,Home Chargers,Retail,16,8000.00
5/1/2024,HC-1002,Home Charger Plus,Home Chargers,Retail,16,8000.00
4/1/2024,HC-1001,Home Charger Basic,Home Chargers,Distributor,20,8000.00
4/1/2024,HC-1001,Home Charger Basic,Home Chargers,Retail,20,8000.00
4/1/2024,HC-1002,Home Charger Plus,Home Chargers,Retail,16,8000.00
12/1/2023,HC-1001,Home Charger Basic,Home Chargers,Distributor,20,8000.00
12/1/2023,HC-1001,Home Charger Basic,Home Chargers,Retail,20,8000.00
10/1/2023,HC-1002,Home Charger Plus,Home Chargers,Direct,16,8000.00
8/1/2023,HC-1002,Home Charger Plus,Home Chargers,Retail,16,8000.00
7/1/2023,HC-1001,Home Charger Basic,Home Chargers,Direct,20,8000.00
7/1/2023,HC-1001,Home Charger Basic,Home Chargers,Retail,20,8000.00
5/1/2023,HC-1001,Home Charger Basic,Home Chargers,Direct,20,8000.00
5/1/2023,HC-1001,Home Charger Basic,Home Chargers,Retail,20,8000.00
4/1/2023,HC-1001,Home Charger Basic,Home Chargers,Distributor,20,8000.00
4/1/2023,HC-1002,Home Charger Plus,Home Chargers,Retail,16,8000.00
2/1/2023,HC-1002,Home Charger Plus,Home Chargers,Direct,16,8000.00
10/1/2022,HC-1001,Home Charger Basic,Home Chargers,Distributor,20,8000.00
10/1/2022,HC-1001,Home Charger Basic,Home Chargers,Retail,20,8000.00
9/1/2022,HC-1001,Home Charger Basic,Home Chargers,Direct,20,8000.00
6/1/2022,HC-1002,Home Charger Plus,Home Chargers,Retail,16,8000.00
5/1/2022,HC-1002,Home Charger Plus,Home Chargers,Distributor,16,8000.00
5/1/2022,HC-1002,Home Charger Plus,Home Chargers,Retail,16,8000.00
4/1/2022,HC-1001,Home Charger Basic,Home Chargers,Distributor,20,8000.00
4/1/2022,HC-1001,Home Charger Basic,Home Chargers,Retail,20,8000.00
4/1/2022,HC-1002,Home Charger Plus,Home Chargers,Retail,16,8000.00
2/1/2022,HC-1002,Home Charger Plus,Home Chargers,Retail,16,8000.00
12/1/2021,HC-1001,Home Charger Basic,Home Chargers,Distributor,20,8000.00
12/1/2021,HC-1001,Home Charger Basic,Home Chargers,Retail,20,8000.00
10/1/2021,HC-1001,Home Charger Basic,Home Chargers,Distributor,20,8000.00
10/1/2021,HC-1001,Home Charger Basic,Home Chargers,Retail,20,8000.00
7/1/2021,HC-1001,Home Charger Basic,Home Chargers,Direct,20,8000.00
6/1/2021,HC-1001,Home Charger Basic,Home Chargers,Direct,20,8000.00
6/1/2021,HC-1002,Home Charger Plus,Home Chargers,Direct,16,8000.00
4/1/2021,HC-1002,Home Charger Plus,Home Chargers,Distributor,16,8000.00
1/1/2021,HC-1001,Home Charger Basic,Home Chargers,Direct,20,8000.00
1/1/2021,HC-1001,Home Charger Basic,Home Chargers,Retail,20,8000.00
2/1/2024,HC-1003,Home Charger Premium,Home Chargers,Retail,13,7800.00
8/1/2023,HC-1003,Home Charger Premium,Home Chargers,Distributor,13,7800.00
6/1/2023,HC-1003,Home Charger Premium,Home Chargers,Distributor,13,7800.00
5/1/2023,HC-1003,Home Charger Premium,Home Chargers,Retail,13,7800.00
1/1/2023,HC-1003,Home Charger Premium,Home Chargers,Distributor,13,7800.00
1/1/2023,HC-1003,Home Charger Premium,Home Chargers,Retail,13,7800.00
10/1/2022,HC-1003,Home Charger Premium,Home Chargers,Retail,13,7800.00
6/1/2022,HC-1003,Home Charger Premium,Home Chargers,Retail,13,7800.00
1/1/2022,HC-1003,Home Charger Premium,Home Chargers,Retail,13,7800.00
11/1/2021,HC-1003,Home Charger Premium,Home Chargers,Retail,13,7800.00
7/1/2021,HC-1003,Home Charger Premium,Home Chargers,Retail,13,7800.00
4/1/2021,HC-1003,Home Charger Premium,Home Chargers,Distributor,13,7800.00
3/1/2021,HC-1003,Home Charger Premium,Home Chargers,Retail,13,7800.00
2/1/2024,HC-1001,Home Charger Basic,Home Chargers,Distributor,19,7600.00
12/1/2022,HC-1001,Home Charger Basic,Home Chargers,Direct,19,7600.00
12/1/2022,HC-1001,Home Charger Basic,Home Chargers,Direct,19,7600.00
10/1/2022,HC-1001,Home Charger Basic,Home Chargers,Direct,19,7600.00
3/1/2022,HC-1001,Home Charger Basic,Home Chargers,Retail,19,7600.00
9/1/2021,HC-1001,Home Charger Basic,Home Chargers,Direct,19,7600.00
2/1/2021,HC-1001,Home Charger Basic,Home Chargers,Retail,19,7600.00
1/1/2021,HC-1001,Home Charger Basic,Home Chargers,Direct,19,7600.00
5/1/2024,HC-1002,Home Charger Plus,Home Chargers,Distributor,15,7500.00
4/1/2024,HC-1002,Home Charger Plus,Home Chargers,Distributor,15,7500.00
4/1/2024,HC-1002,Home Charger Plus,Home Chargers,Retail,15,7500.00
3/1/2024,HC-1002,Home Charger Plus,Home Chargers,Retail,15,7500.00
1/1/2024,HC-1002,Home Charger Plus,Home Chargers,Direct,15,7500.00
1/1/2024,HC-1002,Home Charger Plus,Home Chargers,Direct,15,7500.00
1/1/2024,HC-1002,Home Charger Plus,Home Chargers,Retail,15,7500.00
10/1/2023,HC-1002,Home Charger Plus,Home Chargers,Distributor,15,7500.00
10/1/2023,HC-1002,Home Charger Plus,Home Chargers,Retail,15,7500.00
9/1/2023,HC-1002,Home Charger Plus,Home Chargers,Direct,15,7500.00
9/1/2023,HC-1002,Home Charger Plus,Home Chargers,Distributor,15,7500.00
6/1/2023,HC-1002,Home Charger Plus,Home Chargers,Retail,15,7500.00
6/1/2022,HC-1002,Home Charger Plus,Home Chargers,Retail,15,7500.00
12/1/2021,HC-1002,Home Charger Plus,Home Chargers,Retail,15,7500.00
11/1/2021,HC-1002,Home Charger Plus,Home Chargers,Direct,15,7500.00
11/1/2021,HC-1002,Home Charger Plus,Home Chargers,Retail,15,7500.00
10/1/2021,HC-1002,Home Charger Plus,Home Chargers,Direct,15,7500.00
9/1/2021,HC-1002,Home Charger Plus,Home Chargers,Direct,15,7500.00
9/1/2021,HC-1002,Home Charger Plus,Home Chargers,Retail,15,7500.00
5/1/2021,HC-1002,Home Charger Plus,Home Chargers,Retail,15,7500.00
3/1/2021,HC-1002,Home Charger Plus,Home Chargers,Direct,15,7500.00
3/1/2021,HC-1002,Home Charger Plus,Home Chargers,Retail,15,7500.00
2/1/2021,HC-1002,Home Charger Plus,Home Chargers,Retail,15,7500.00
6/1/2024,HC-1003,Home Charger Premium,Home Chargers,Retail,12,7200.00
5/1/2024,HC-1003,Home Charger Premium,Home Chargers,Retail,12,7200.00
4/1/2024,HC-1003,Home Charger Premium,Home Chargers,Retail,12,7200.00
2/1/2024,HC-1003,Home Charger Premium,Home Chargers,Distributor,12,7200.00
1/1/2024,HC-1003,Home Charger Premium,Home Chargers,Distributor,12,7200.00
12/1/2023,HC-1003,Home Charger Premium,Home Chargers,Distributor,12,7200.00
11/1/2023,HC-1003,Home Charger Premium,Home Chargers,Retail,12,7200.00
10/1/2023,HC-1003,Home Charger Premium,Home Chargers,Distributor,12,7200.00
9/1/2023,HC-1003,Home Charger Premium,Home Chargers,Retail,12,7200.00
9/1/2023,HC-1003,Home Charger Premium,Home Chargers,Retail,12,7200.00
8/1/2023,HC-1001,Home Charger Basic,Home Chargers,Distributor,18,7200.00
8/1/2023,HC-1001,Home Charger Basic,Home Chargers,Retail,18,7200.00
8/1/2023,HC-1003,Home Charger Premium,Home Chargers,Retail,12,7200.00
6/1/2023,HC-1003,Home Charger Premium,Home Chargers,Retail,12,7200.00
5/1/2023,HC-1003,Home Charger Premium,Home Chargers,Retail,12,7200.00
3/1/2023,HC-1001,Home Charger Basic,Home Chargers,Distributor,18,7200.00
2/1/2023,HC-1001,Home Charger Basic,Home Chargers,Retail,18,7200.00
12/1/2022,HC-1003,Home Charger Premium,Home Chargers,Distributor,12,7200.00
11/1/2022,HC-1003,Home Charger Premium,Home Chargers,Distributor,12,7200.00
11/1/2022,HC-1003,Home Charger Premium,Home Chargers,Retail,12,7200.00
10/1/2022,HC-1001,Home Charger Basic,Home Chargers,Direct,18,7200.00
9/1/2022,HC-1001,Home Charger Basic,Home Chargers,Distributor,18,7200.00
9/1/2022,HC-1003,Home Charger Premium,Home Chargers,Retail,12,7200.00
8/1/2022,HC-1001,Home Charger Basic,Home Chargers,Direct,18,7200.00
8/1/2022,HC-1003,Home Charger Premium,Home Chargers,Distributor,12,7200.00
8/1/2022,HC-1003,Home Charger Premium,Home Chargers,Retail,12,7200.00
7/1/2022,HC-1001,Home Charger Basic,Home Chargers,Distributor,18,7200.00
6/1/2022,HC-1001,Home Charger Basic,Home Chargers,Distributor,18,7200.00
6/1/2022,HC-1001,Home Charger Basic,Home Chargers,Retail,18,7200.00
5/1/2022,HC-1003,Home Charger Premium,Home Chargers,Distributor,12,7200.00
4/1/2022,HC-1003,Home Charger Premium,Home Chargers,Distributor,12,7200.00
4/1/2022,HC-1003,Home Charger Premium,Home Chargers,Retail,12,7200.00
2/1/2022,HC-1001,Home Charger Basic,Home Chargers,Retail,18,7200.00
9/1/2021,HC-1003,Home Charger Premium,Home Chargers,Direct,12,7200.00
8/1/2021,HC-1003,Home Charger Premium,Home Chargers,Retail,12,7200.00
8/1/2021,HC-1003,Home Charger Premium,Home Chargers,Retail,12,7200.00
7/1/2021,HC-1001,Home Charger Basic,Home Chargers,Direct,18,7200.00
7/1/2021,HC-1001,Home Charger Basic,Home Chargers,Retail,18,7200.00
7/1/2021,HC-1003,Home Charger Premium,Home Chargers,Distributor,12,7200.00
6/1/2021,HC-1001,Home Charger Basic,Home Chargers,Direct,18,7200.00
5/1/2021,HC-1001,Home Charger Basic,Home Chargers,Distributor,18,7200.00
5/1/2021,HC-1003,Home Charger Premium,Home Chargers,Distributor,12,7200.00
4/1/2021,HC-1001,Home Charger Basic,Home Chargers,Direct,18,7200.00
3/1/2021,HC-1001,Home Charger Basic,Home Chargers,Retail,18,7200.00
10/1/2023,PC-4001,Public Charger Standard,Public Chargers,Distributor,4,7200.00
9/1/2023,PC-4001,Public Charger Standard,Public Chargers,Direct,4,7200.00
9/1/2023,PC-4001,Public Charger Standard,Public Chargers,Distributor,4,7200.00
9/1/2023,PC-4001,Public Charger Standard,Public Chargers,Distributor,4,7200.00
2/1/2023,PC-4001,Public Charger Standard,Public Chargers,Distributor,4,7200.00
1/1/2023,PC-4001,Public Charger Standard,Public Chargers,Direct,4,7200.00
1/1/2023,PC-4001,Public Charger Standard,Public Chargers,Distributor,4,7200.00
12/1/2022,PC-4001,Public Charger Standard,Public Chargers,Distributor,4,7200.00
9/1/2022,PC-4001,Public Charger Standard,Public Chargers,Distributor,4,7200.00
1/1/2022,PC-4001,Public Charger Standard,Public Chargers,Distributor,4,7200.00
5/1/2021,PC-4001,Public Charger Standard,Public Chargers,Direct,4,7200.00
5/1/2021,PC-4001,Public Charger Standard,Public Chargers,Distributor,4,7200.00
1/1/2021,PC-4001,Public Charger Standard,Public Chargers,Direct,4,7200.00
1/1/2021,PC-4001,Public Charger Standard,Public Chargers,Distributor,4,7200.00
2/1/2024,HC-1002,Home Charger Plus,Home Chargers,Retail,14,7000.00
1/1/2024,HC-1002,Home Charger Plus,Home Chargers,Retail,14,7000.00
12/1/2023,HC-1002,Home Charger Plus,Home Chargers,Distributor,14,7000.00
1/1/2023,HC-1002,Home Charger Plus,Home Chargers,Distributor,14,7000.00
1/1/2023,HC-1002,Home Charger Plus,Home Chargers,Retail,14,7000.00
11/1/2022,HC-1002,Home Charger Plus,Home Chargers,Retail,14,7000.00
3/1/2022,HC-1002,Home Charger Plus,Home Chargers,Retail,14,7000.00
1/1/2022,HC-1002,Home Charger Plus,Home Chargers,Distributor,14,7000.00
1/1/2022,HC-1002,Home Charger Plus,Home Chargers,Retail,14,7000.00
12/1/2021,HC-1002,Home Charger Plus,Home Chargers,Retail,14,7000.00
10/1/2021,HC-1002,Home Charger Plus,Home Chargers,Retail,14,7000.00
8/1/2021,HC-1002,Home Charger Plus,Home Chargers,Distributor,14,7000.00
8/1/2021,HC-1002,Home Charger Plus,Home Chargers,Retail,14,7000.00
5/1/2021,HC-1002,Home Charger Plus,Home Chargers,Retail,14,7000.00
2/1/2021,HC-1002,Home Charger Plus,Home Chargers,Retail,14,7000.00
1/1/2021,HC-1002,Home Charger Plus,Home Chargers,Retail,14,7000.00
3/1/2024,HC-1001,Home Charger Basic,Home Chargers,Distributor,17,6800.00
8/1/2023,HC-1001,Home Charger Basic,Home Chargers,Retail,17,6800.00
5/1/2023,HC-1001,Home Charger Basic,Home Chargers,Distributor,17,6800.00
1/1/2023,HC-1001,Home Charger Basic,Home Chargers,Retail,17,6800.00
5/1/2022,HC-1001,Home Charger Basic,Home Chargers,Retail,17,6800.00
3/1/2022,HC-1001,Home Charger Basic,Home Chargers,Direct,17,6800.00
3/1/2022,HC-1001,Home Charger Basic,Home Chargers,Retail,17,6800.00
10/1/2021,HC-1001,Home Charger Basic,Home Chargers,Direct,17,6800.00
6/1/2021,HC-1001,Home Charger Basic,Home Chargers,Distributor,17,6800.00
6/1/2021,HC-1001,Home Charger Basic,Home Chargers,Retail,17,6800.00
5/1/2021,HC-1001,Home Charger Basic,Home Chargers,Retail,17,6800.00
6/1/2024,HC-1003,Home Charger Premium,Home Chargers,Retail,11,6600.00
4/1/2024,HC-1003,Home Charger Premium,Home Chargers,Retail,11,6600.00
12/1/2023,HC-1003,Home Charger Premium,Home Chargers,Retail,11,6600.00
8/1/2023,HC-1003,Home Charger Premium,Home Chargers,Retail,11,6600.00
6/1/2023,HC-1003,Home Charger Premium,Home Chargers,Retail,11,6600.00
9/1/2022,HC-1003,Home Charger Premium,Home Chargers,Distributor,11,6600.00
7/1/2022,HC-1003,Home Charger Premium,Home Chargers,Retail,11,6600.00
1/1/2022,HC-1003,Home Charger Premium,Home Chargers,Retail,11,6600.00
10/1/2021,HC-1003,Home Charger Premium,Home Chargers,Distributor,11,6600.00
10/1/2021,HC-1003,Home Charger Premium,Home Chargers,Retail,11,6600.00
6/1/2021,HC-1003,Home Charger Premium,Home Chargers,Retail,11,6600.00
3/1/2021,HC-1003,Home Charger Premium,Home Chargers,Retail,11,6600.00
2/1/2021,HC-1003,Home Charger Premium,Home Chargers,Distributor,11,6600.00
1/1/2021,HC-1003,Home Charger Premium,Home Chargers,Distributor,11,6600.00
6/1/2024,HC-1002,Home Charger Plus,Home Chargers,Retail,13,6500.00
12/1/2023,HC-1002,Home Charger Plus,Home Chargers,Retail,13,6500.00
8/1/2023,HC-1002,Home Charger Plus,Home Chargers,Distributor,13,6500.00
7/1/2023,HC-1002,Home Charger Plus,Home Chargers,Distributor,13,6500.00
7/1/2023,HC-1002,Home Charger Plus,Home Chargers,Retail,13,6500.00
3/1/2023,HC-1002,Home Charger Plus,Home Chargers,Distributor,13,6500.00
12/1/2022,HC-1002,Home Charger Plus,Home Chargers,Retail,13,6500.00
10/1/2022,HC-1002,Home Charger Plus,Home Chargers,Retail,13,6500.00
7/1/2022,HC-1002,Home Charger Plus,Home Chargers,Retail,13,6500.00
7/1/2022,HC-1002,Home Charger Plus,Home Chargers,Retail,13,6500.00
6/1/2022,HC-1002,Home Charger Plus,Home Chargers,Distributor,13,6500.00
2/1/2022,HC-1002,Home Charger Plus,Home Chargers,Distributor,13,6500.00
11/1/2021,HC-1002,Home Charger Plus,Home Chargers,Retail,13,6500.00
1/1/2021,HC-1002,Home Charger Plus,Home Chargers,Retail,13,6500.00
6/1/2023,HC-1001,Home Charger Basic,Home Chargers,Distributor,16,6400.00
3/1/2023,HC-1001,Home Charger Basic,Home Chargers,Retail,16,6400.00
1/1/2023,HC-1001,Home Charger Basic,Home Chargers,Retail,16,6400.00
5/1/2022,HC-1001,Home Charger Basic,Home Chargers,Distributor,16,6400.00
1/1/2022,HC-1001,Home Charger Basic,Home Chargers,Retail,16,6400.00
12/1/2021,HC-1001,Home Charger Basic,Home Chargers,Retail,16,6400.00
6/1/2024,HC-1001,Home Charger Basic,Home Chargers,Distributor,15,6000.00
6/1/2024,HC-1002,Home Charger Plus,Home Chargers,Retail,12,6000.00
4/1/2024,HC-1002,Home Charger Plus,Home Chargers,Retail,12,6000.00
3/1/2024,HC-1001,Home Charger Basic,Home Chargers,Retail,15,6000.00
2/1/2024,HC-1001,Home Charger Basic,Home Chargers,Direct,15,6000.00
2/1/2024,HC-1002,Home Charger Plus,Home Chargers,Direct,12,6000.00
1/1/2024,HC-1001,Home Charger Basic,Home Chargers,Direct,15,6000.00
1/1/2024,HC-1001,Home Charger Basic,Home Chargers,Distributor,15,6000.00
1/1/2024,HC-1002,Home Charger Plus,Home Chargers,Distributor,12,6000.00
1/1/2024,HC-1002,Home Charger Plus,Home Chargers,Distributor,12,6000.00
11/1/2023,HC-1002,Home Charger Plus,Home Chargers,Distributor,12,6000.00
11/1/2023,HC-1002,Home Charger Plus,Home Chargers,Retail,12,6000.00
11/1/2023,HC-1003,Home Charger Premium,Home Chargers,Retail,10,6000.00
9/1/2023,HC-1001,Home Charger Basic,Home Chargers,Retail,15,6000.00
9/1/2023,HC-1003,Home Charger Premium,Home Chargers,Distributor,10,6000.00
8/1/2023,HC-1002,Home Charger Plus,Home Chargers,Retail,12,6000.00
7/1/2023,HC-1001,Home Charger Basic,Home Chargers,Retail,15,6000.00
7/1/2023,HC-1002,Home Charger Plus,Home Chargers,Retail,12,6000.00
5/1/2023,HC-1002,Home Charger Plus,Home Chargers,Retail,12,6000.00
5/1/2023,HC-1003,Home Charger Premium,Home Chargers,Distributor,10,6000.00
4/1/2023,HC-1001,Home Charger Basic,Home Chargers,Retail,15,6000.00
4/1/2023,HC-1002,Home Charger Plus,Home Chargers,Distributor,12,6000.00
4/1/2023,HC-1002,Home Charger Plus,Home Chargers,Retail,12,6000.00
4/1/2023,HC-1003,Home Charger Premium,Home Chargers,Distributor,10,6000.00
3/1/2023,HC-1001,Home Charger Basic,Home Chargers,Direct,15,6000.00
2/1/2023,HC-1002,Home Charger Plus,Home Chargers,Retail,12,6000.00
2/1/2023,HC-1003,Home Charger Premium,Home Chargers,Retail,10,6000.00
1/1/2023,HC-1001,Home Charger Basic,Home Chargers,Distributor,15,6000.00
1/1/2023,HC-1002,Home Charger Plus,Home Chargers,Retail,12,6000.00
1/1/2023,HC-1003,Home Charger Premium,Home Chargers,Direct,10,6000.00
11/1/2022,HC-1001,Home Charger Basic,Home Chargers,Retail,15,6000.00
11/1/2022,HC-1003,Home Charger Premium,Home Chargers,Retail,10,6000.00
10/1/2022,HC-1003,Home Charger Premium,Home Chargers,Distributor,10,6000.00
9/1/2022,HC-1001,Home Charger Basic,Home Chargers,Retail,15,6000.00
9/1/2022,HC-1002,Home Charger Plus,Home Chargers,Retail,12,6000.00
7/1/2022,HC-1003,Home Charger Premium,Home Chargers,Distributor,10,6000.00
5/1/2022,HC-1001,Home Charger Basic,Home Chargers,Retail,15,6000.00
5/1/2022,HC-1003,Home Charger Premium,Home Chargers,Distributor,10,6000.00
4/1/2022,HC-1001,Home Charger Basic,Home Chargers,Distributor,15,6000.00
